,GPSTime,Imagef,Northing,Easting,Altitude,Site,Date,DateTime,Time,RH,AirTemp,Dewpoint_C,Leaf_Wet_Perc,Srad_mJ,Eto_mm,Absolute_RH_gm3,Specific_RH_gkg,STRD,STRD_Clearsky
18,112235.956,cam1-001-000018-0,7372360.600741291,341053.8102230304,390.6511535644531,LetabaExclosure,2020-12-07,2020-12-07 09:10:35.956,09:10:35,73.90505499999999,25.39195407777778,20.388233455555557,0.0,3.9,0.7617665444444445,17.70646691111111,16.60353308888889,1493706.7438607633,1382869.3461651267
19,112237.29,cam1-001-000019-0,7372373.650868261,341060.52512483386,390.642822265625,LetabaExclosure,2020-12-07,2020-12-07 09:10:37.290,09:10:37,73.90338750000001,25.392335749999997,20.38822975,0.0,3.9,0.76177025,17.7064595,16.6035405,1493714.580178075,1382875.29140515
20,112239.292,cam1-001-000020-0,7372392.481476016,341070.21175721416,390.7144165039063,LetabaExclosure,2020-12-07,2020-12-07 09:10:39.292,09:10:39,73.900885,25.392908544444445,20.388224188888888,0.0,3.9,0.7617758111111111,17.70644837777778,16.603551622222223,1493726.3405283433,1382884.2137218867
21,112241.294,cam1-001-000021-0,7372411.682369471,341080.2660583117,390.6902160644531,LetabaExclosure,2020-12-07,2020-12-07 09:10:41.294,09:10:41,73.89838250000001,25.393481338888886,20.38821862777778,0.0,3.9,0.7617813722222222,17.706437255555556,16.603562744444446,1493738.1008786117,1382893.1360386233
22,112243.964,cam1-001-000022-0,7372437.525492727,341095.5111607416,390.5823364257813,LetabaExclosure,2020-12-07,2020-12-07 09:10:43.964,09:10:43,73.895045,25.394245255555557,20.388211211111113,0.0,3.9,0.7617887888888889,17.70642242222222,16.60357757777778,1493753.7852618366,1382905.0354320735
23,112245.298,cam1-001-000023-0,7372451.268531697,341103.3220804624,390.5040893554688,LetabaExclosure,2020-12-07,2020-12-07 09:10:45.298,09:10:45,73.89337750000001,25.394626927777775,20.388207505555556,0.0,3.9,0.7617924944444444,17.706415011111112,16.60358498888889,1493761.6215791483,1382910.9806720966
24,112247.3,cam1-001-000024-0,7372472.334684391,341115.06814251526,390.4361267089844,LetabaExclosure,2020-12-07,2020-12-07 09:10:47.300,09:10:47,73.890875,25.395199722222223,20.388201944444443,0.0,3.9,0.7617980555555556,17.70640388888889,16.603596111111113,1493773.3819294167,1382919.9029888334
25,112249.302,cam1-001-000025-0,7372493.364311989,341126.946065823,390.4777221679688,LetabaExclosure,2020-12-07,2020-12-07 09:10:49.302,09:10:49,73.8883725,25.395772516666668,20.388196383333334,0.0,3.9,0.7618036166666666,17.706392766666667,16.603607233333335,1493785.142279685,1382928.8253055701
26,112251.304,cam1-001-000026-0,7372514.356318992,341139.1723894193,390.6695861816406,LetabaExclosure,2020-12-07,2020-12-07 09:10:51.304,09:10:51,73.88587,25.396345311111112,20.38819082222222,0.0,3.9,0.7618091777777778,17.706381644444445,16.603618355555557,1493796.9026299533,1382937.7476223067
27,112253.974,cam1-001-000027-0,7372543.579615119,341155.7737084051,390.9795227050781,LetabaExclosure,2020-12-07,2020-12-07 09:10:53.974,09:10:53,73.8825325,25.39710922777778,20.388183405555555,0.0,3.9,0.7618165944444445,17.706366811111113,16.60363318888889,1493812.5870131783,1382949.6470157567
28,112255.308,cam1-001-000028-0,7372558.005702583,341164.10070982226,391.074462890625,LetabaExclosure,2020-12-07,2020-12-07 09:10:55.308,09:10:55,73.880865,25.3974909,20.388179700000002,0.0,3.9,0.7618203,17.7063594,16.603640600000002,1493820.42333049,1382955.59225578
